,US Large Cap Equities,US Small Cap Equities,US Investment Grade Bonds,US High Yield Bonds,US Bank Loans,Developed Country Equities,Emerging Market Equities,Emerging Market Debt
2009-01-13,0.002628478009320645,0.010635665529010296,-5.422003236998929e-05,-0.0035248936156418997,-0.0010350527567933865,-0.033694187914888096,-0.004211706012074878,-0.0007588849838077172
2009-01-14,-0.034173808268375905,-0.04351331613850973,0.00250609852625705,-0.00741523126238941,-0.00016237783001360473,-0.02599224011958956,-0.014594565158198458,0.0013828438310308222
2009-01-15,0.0028217805501047355,0.02086413487212302,-0.0008915099530185655,-0.0058034475450062795,-0.0013301677403388945,-0.025159727191991665,-0.029860919222621463,-0.0032948350650073843
2009-01-16,0.008386862622490554,0.00826371251013236,0.00042250725387082966,0.0038483262747719404,0.0009215162426918777,0.022005819867151555,0.02126689958985284,-0.0019191853281347315
2009-01-20,-0.05376849992845034,-0.07032509518745922,-0.0032225119297005778,0.00028899582707531124,0.0009206678323301354,-0.04556508494231892,-0.037743566860032884,-0.0020868402072762304
2009-01-21,0.043325336431273564,0.05331319397202794,-0.010663490104338536,-0.003300604527168738,-0.001344948327703599,-0.006963838816147261,-0.004598678363025077,-0.0013728564162565071
2009-01-22,-0.01619934684303803,-0.03046868842553274,-0.0031031572733086765,-0.000529230661121094,0.0011609996981400972,-0.0008857153292669562,-0.0015529155990371413,0.0005854031516194791
2009-01-23,0.006034142127152142,0.0034165298624582174,-0.0017424182031453572,-0.002289420548098664,0.000711254049122978,-0.022317878978970862,-0.01374523679912898,-0.00017868125275455338
2009-01-26,0.005276775530673072,0.012822936357907988,0.0003853447314248193,0.000576971779032931,0.0018541265904927773,0.03583013171055449,0.01693311518066576,0.002113131522219369
2009-01-27,0.010895477582157698,0.012280639384257164,0.009211766733231208,0.0018949856610550597,0.0040869518279469386,0.020079415215233265,0.0059122276498408954,0.006625414454275003
2009-01-28,0.033917216923453175,0.038278257624812184,-0.004214177918285267,0.007754526402734552,0.007249771524679316,0.022426682001150278,0.027325458154279225,0.0059099187565307965
2009-01-29,-0.03322696256185309,-0.04182240224597489,-0.005344704436835879,0.0020468754087212826,0.007449201326674482,-0.013757895647659502,-0.0017444805012100106,-0.0016173051026564522
2009-01-30,-0.022819419443910416,-0.021434512764732183,0.0009025425205908544,-0.00023276707846864308,0.004904186722368475,-0.02163537462712739,-0.004979518208125033,0.0022120155709681733
2009-02-02,-0.0002615565521034702,0.013721856215870076,0.007139740715012444,-0.0036750946516383998,0.0018903449314655596,-0.025019280090392337,-0.02339810775593454,0.0002934315290321621
2009-02-03,0.015133998949028005,0.007304075513998809,-0.006619451933523868,-2.1839258689260177e-06,0.0018942953146259267,0.022754865531069424,0.015875778319217382,-0.002381420464496631
2009-02-04,-0.006548847618691012,-0.009752790927718524,-0.0019102039576286423,0.003603485553298924,0.0022733581927176783,0.01662799690641914,0.02021509469877225,-0.0026201498226936515
2009-02-05,0.01653436807095332,0.014714178367325914,0.002769960137432692,0.0028724376550464115,0.002425403859685815,-0.006829018019054001,0.0011194656417337079,-0.002307543032671333
2009-02-06,0.027821584139843036,0.034336970805004974,-0.0014051853997315567,0.0009004903875362569,0.0015159435441716163,0.015524382097528377,0.03906293680228101,0.002508217685864844
2009-02-09,0.001256334728317654,-0.005867806519596175,0.0010594884057897325,0.002883312557585116,0.0015360181339616474,0.011927941202266146,0.013057593313364313,0.005724618034049556
2009-02-10,-0.048183143847868926,-0.04738835154784138,0.011149862374322916,0.0034824526323753435,0.0018910206299926902,-0.0206365164936122,-0.006072838653706447,-0.0019815044470491427
2009-02-11,0.007230482484952283,0.004890447251591157,0.00489626254878428,-0.0013183518017475526,0.0018205732204825686,-0.008672796622919199,-0.013965584808863896,-0.0031885970482760095
2009-02-12,0.0023965440243369773,0.005522974816217108,0.00016809987373833657,-0.003103942157530959,0.0010829414469877285,-0.022041297303088014,-0.01960111283737387,-0.000612204942596728
2009-02-13,-0.009644862616397742,-0.0045845997411311235,-0.010437247659135895,-0.0024558328735408974,0.0013855546664294227,0.009694380545514303,0.021411855755587794,-0.0036659438706763137
2009-02-17,-0.04549149386787943,-0.0433851671439659,0.009403085253675059,-0.0050343795414614645,-0.0013466419042403865,-0.05095380164542074,-0.060327253702801564,-0.004977761946295733
2009-02-18,-0.0018432018516011395,-0.013338649208214481,-0.006783457213740851,-0.007407746523395042,-0.00144477620786998,-0.011212300188618074,-0.008716186380478774,-0.002470802458757859
2009-02-19,-0.012302132712499914,-0.015303072193353695,-0.008326253612539913,0.00018009668116958366,-0.0002448543487615362,0.009383700877674706,0.009819301609435671,0.0027959708504632363
2009-02-20,-0.010834246442424367,-0.013793864753891771,-0.00019044798935008433,-0.0069917631584147655,-0.0007570078892096266,-0.0330053163566254,-0.03622938243191409,-0.000409718352079369
2009-02-23,-0.03523928693617495,-0.03986285736533335,-0.0007068801524886537,-0.0016740047190568763,-0.0005124815246697612,-0.0022800627757543213,0.015183777437264956,-0.0035321323665036264
2009-02-24,0.04053893195649261,0.0453777082800062,-0.0052417061731429015,-0.01301135004385856,-0.002013821802779203,-0.016778457094240307,-0.014505821931234508,0.0011536385470156674
2009-02-25,-0.01070094783228348,-0.026769652978796743,-0.007017492483076926,-0.00313300925988258,4.467643094874241e-05,0.0004930271869276748,0.0053307872856744876,0.0002651757570244495
2009-02-26,-0.015870912722025232,-0.02114637305699474,-0.0022644422304372025,-0.0005042977878436661,-0.001898663489817931,0.013144265097802421,0.0008309920462188369,0.0005991592908669574
2009-02-27,-0.02178399112875784,-0.010013971207606054,-0.0016006590268557996,-0.005275273787160084,-0.001745617306974978,-0.009698040539199093,-0.012928989403763969,-0.0007236291625694058
2009-03-02,-0.04805411248911451,-0.05455045550825677,0.003717474511550467,-0.008763269446759203,-0.003011598015185024,-0.04969678745050865,-0.04850791107550578,-0.0023566941726104185
2009-03-03,-0.006067154036839328,-0.01845321442651482,-0.005885147920608902,-0.008854449840775214,-0.0058764887979433356,-0.018553482337802074,0.0022733013387219447,-0.006356928354404712
2009-03-04,0.02441675636933005,0.028520143597925873,-0.007107468614969248,-0.008378085601677854,-0.0019301962617526147,0.023826412174361655,0.03635332661290325,-0.000799646819130917
2009-03-05,-0.04259900395783478,-0.058865511817809635,0.005759678611752639,-0.003837437679407807,-0.007312669502088864,-0.01791843804125326,-0.010780797211583426,0.001966013839755698
2009-03-06,0.00103820318040726,0.004575801194458551,-0.00411965471893605,-0.002736919717021613,-0.004314904303489131,-0.010325145898800847,0.0003277681040663172,-0.0016432609511484175
2009-03-09,-0.009870211035025389,-0.022179429476478885,-0.006288712616989045,-0.00628902859308722,-0.003706874149711936,-0.015692500432002765,-0.006184595850996288,-0.0021075384002254838
2009-03-10,0.06381375253704236,0.07133368292256592,-0.006753413910453143,0.002860688024900915,-0.0018411544038110517,0.0412337199223165,0.035875455912959264,-0.0003262422803635978
2009-03-11,0.002728837443639387,-0.003942938876289603,0.002603552317798963,0.012166089900408128,0.0007378202024392877,0.013340780003582742,0.019494728466282085,0.0037543889559681354
2009-03-12,0.040803313643273276,0.06504302531286177,0.001808315893582657,0.0032867879012803414,-2.3039882035780224e-05,-0.0033588802346017355,0.006770731707317124,0.00266440253012612
2009-03-13,0.0074226733386590915,0.007600206089905415,0.0005155421566933605,0.008949523393374514,0.0033869406939772695,0.023090567612687796,0.023276547086070964,0.006465476827335781
2009-03-16,-0.004687389778230799,-0.017108215505004076,-0.0022245820898255664,0.008787648255760727,0.005342640856659475,0.029514650240176188,0.022122050077654443,0.004762794974142892
2009-03-17,0.03216219915146534,0.04459559841702454,-0.002165971764379049,0.0007382286600807753,0.0012638471201795731,0.0011293054771315258,0.004187821961975979,0.003983483513516184
2009-03-18,0.021343195938778647,0.03479760450555136,0.019857228145325534,0.001191643514735663,0.001277459680178783,0.005402677590762073,0.003616770002952574,0.001137031726692328
2009-03-19,-0.011881302886287193,-0.010475654578758986,-0.0030892521459580102,0.005683608672094165,0.0018757736617076581,0.05056738216855128,0.02496874310509689,0.006333529982177177
2009-03-20,-0.020371869317848623,-0.031822581425736796,-0.0012803567944827954,0.00153065825067622,0.0010233009414368777,-0.012038034568363942,-0.00801851253901631,0.009616002570694171
2009-03-23,0.07031388459125076,0.08401460601985966,-0.001063372884250069,0.0072702063343079715,0.004179886567571289,0.029963967380997714,0.04759579739235775,0.001180886370698353
2009-03-24,-0.02038706559170822,-0.03997703608746572,0.0019535347518095936,0.0043194662006798,0.004878858030509692,0.006858773706499788,0.0037976213081079013,0.0037758872642210672
2009-03-25,0.009799218803535847,0.024333249276510927,-0.006010093078893108,0.00450558692779035,0.0036695182350292566,0.00505646230512502,0.01021478564427114,0.003091324720040811
2009-03-26,0.024782844733984843,0.04404513770846186,0.004053710526709331,0.009652975743520642,0.004246760723444654,0.004548845503011378,0.020903906715465048,0.0034790901420314047
2009-03-27,-0.02106675849159889,-0.03662225495898297,0.0009181963463813503,0.004508309109855668,0.005874163359812945,-0.01860203952254158,-0.014022977006319493,0.0011671722665187456
2009-03-30,-0.03497244595167437,-0.030352335108800865,0.002057900695455306,-0.002751812702017964,0.0009177978772223483,-0.043870658152154074,-0.05049719272136921,0.0006079867459696242
2009-03-31,0.013297288203709456,0.0162846716381313,0.0015959393930393695,0.0001533003372606867,0.00397840715817499,0.019428626580445973,0.015156912335696271,0.0004439351214489129
2009-04-01,0.016362558886534373,0.015162697398923397,0.002250221251344664,-0.001937857189778569,0.0011711154322078254,0.014078373081620299,0.018930820920399327,0.0018884528873868156
2009-04-02,0.02996807851731864,0.04900526146547435,-0.002887013519892734,0.009389980364410189,0.005061540385648211,0.059406217906824876,0.055633996831737864,0.0059457297745058035
2009-04-03,0.010751622325310795,0.013198900906063793,-0.006965921807527642,0.004775204581762171,0.006785492076272659,-0.006415623099768175,0.006589785831960349,0.00868108108971577
2009-04-06,-0.00859741227697397,-0.018797231497091782,0.0007410991780358867,0.004313384470950643,0.004631312617236816,-0.006315135926205251,0.009593103336520192,0.004535189587157262
2009-04-07,-0.024721156086644935,-0.03543906139329733,0.00357034838967607,0.0020246577466851434,0.004609962440023541,-0.012130354449135461,-0.01146012230550697,0.003411358477790394
2009-04-08,0.012263674639595212,0.024153571031466425,0.005564440868761622,0.004421602008529479,0.003868430152143665,-0.00715615230316069,-0.00920618941694129,0.0053680121622308175
2009-04-09,0.03913303897272158,0.058981324201636154,-0.0009042667110868985,0.00603287585629797,0.0072406047950168695,0.022988296536284425,0.03672446003080854,0.002265409846377242
2009-04-13,0.0023034858705248684,-0.0003182400683469089,0.007216863165416143,0.006368966074725924,0.0029210185092831686,0.009412141484592018,0.012598201160235911,0.004188074318049129
2009-04-14,-0.020275398228575048,-0.0316909909390215,0.005605065905860407,0.009099825401724049,0.006343591055039344,0.009967743641266846,0.007742741180143398,0.0030132483943412502
2009-04-15,0.012363755387049258,0.017464001871064117,0.004396139379926334,0.0046377078746770994,0.00785656301838844,-0.00933706816059765,-0.0026333725757480275,0.003728492665697969
2009-04-16,0.016661601367415235,0.02764928990117821,-0.000211979298165077,0.008192158130127858,0.005939290366863359,0.012023571485197504,0.0070356909887241414,0.003382854190443929
2009-04-17,0.005478394898138728,0.011570366525070597,-0.0007025280884654928,0.01191436382963773,0.005542172030133852,0.00836437698012027,-0.007695985440861253,0.001955582642772624
2009-04-20,-0.04396369041971093,-0.05607615058222726,0.00767814006984624,0.0006846585393269766,0.00434836797717808,-0.028337634761292252,-0.015418091389493238,0.002021184080202909
2009-04-21,0.022187668861172627,0.03881233632054104,-0.002436171489879735,-0.008283806139329664,-0.00319889693209241,-0.004948032335435726,-0.009850350445160028,-0.001353605196251495
2009-04-22,-0.006770737811916727,0.0014466638442538482,-0.0022165586635122247,0.0018678924324613266,-0.0016322465522249363,0.010659477024987929,0.003172629296601004,-0.0023870153722564957
2009-04-23,0.008711198778259766,-0.008720553526778696,0.003425048954078136,0.004676441628758354,0.001697263595427767,0.004425521390019949,0.016718846844556046,-0.0003872621488131278
2009-04-24,0.01784695167518424,0.025965342397058055,-0.0011296050284099746,0.008210640892388099,0.0029461599640374647,0.024615682273894546,0.012645564673700704,0.0025735237597430682
2009-04-27,-0.010519990521006162,-0.019242257769385374,0.005345073510511167,0.0032976912102831157,0.0033650298922223154,-0.0020857115881447452,-0.02210422326500383,-0.0003542162467184973
2009-04-28,-0.0024697852249108143,0.007062441696519484,-0.0023355935177410414,0.0024615994530676755,0.0019036623164203625,-0.020935113190669652,-0.015469124889506136,0.00048549423005828096
2009-04-29,0.022531763333955013,0.03940216816611053,0.0005244932045154194,0.01073422502728949,0.00532972987804059,0.023640516559782165,0.03501571217854149,0.0008102976023012243
2009-04-30,-0.00035429175192025486,-0.007959745499752868,0.004016076863580187,0.016215806168913494,0.006898057490635434,0.017704963053869927,0.02659706301505671,0.004983087147150789
2009-05-01,0.005148488273819751,-0.0011977988395298622,0.0016851701896833937,0.003948500552004353,0.004770488026346165,0.0005228361330364972,0.00015089101142251593,0.001862774352402008
2009-05-04,0.034857519601747544,0.04075346474268815,0.0032573005231155694,0.006222312665341345,0.003662040221745766,0.01999224584056769,0.05757132296365586,0.0023045488831772154
2009-05-05,-0.0038588631877758406,-0.008427005088561423,0.0038925855454161606,0.006356904504476457,0.004186237157390416,0.0066271133219850675,0.004707627783563151,0.003332271343016835
2009-05-06,0.016191480447775408,0.00505818303379546,0.003777083873079068,0.006513846028988635,0.008056529536147217,0.008249876867509442,0.011018188530292905,0.011674048801521897
2009-05-07,-0.014541304594621995,-0.024070767025543782,-0.0007224416304211223,0.012820512820512775,0.008118262439594348,0.014272338693262832,0.004016571869952967,0.008906266970783339
2009-05-08,0.024863274223603682,0.03831531882435035,0.005102148006164375,0.006837111088364933,0.006275062388474417,0.016327120358329728,0.014295505727993874,0.006114796451079485
2009-05-11,-0.02120539235793406,-0.01930550209740467,0.006599676010315969,-0.0005685572764977387,0.0031539548761974068,0.0010030644804601696,-0.002137547750058588,0.0010427428815578121
2009-05-12,-0.0019241036799741984,-0.013467691486267364,0.0016862819346130653,-0.0016821539104896477,0.002341721785187989,-0.002572215340187256,-0.003385942121120089,-0.0021694128971153637
2009-05-13,-0.02839840122734061,-0.0471786131159857,0.0033248155132856727,-0.0037699962639677898,-0.0007874271955227163,-0.017569395552672562,-0.015614382982263919,-0.00037040587929459967
2009-05-14,0.010876520843029036,0.018837692340299306,-0.0005007462577725219,-0.004833553040289762,-0.0025269629552441275,-0.008446598814738526,-0.014763266513587059,-0.001898826047798785
2009-05-15,-0.011135614853241327,-0.010132970535127406,1.7024174327584518e-05,-0.00044535460884909117,-0.00030034735824913117,0.0118886172985877,0.012210640701182385,-0.0016760676754364878
2009-05-18,0.031342945447063064,0.03982246021221547,-0.0031992742961231,0.00120527808983395,0.00045718764287117075,0.0036996316418822506,0.02904241944825059,0.0005442019722323721
2009-05-19,-0.0010801900005844578,-0.0030780984102218856,0.0017346900187009684,0.0053554142743852395,0.0014819166993080835,0.023922985895672655,0.02378893327293441,0.002822021014010856
2009-05-20,-0.004741028863787244,-0.007932887729264038,0.00657419641606749,0.010296251317061245,0.002098991571440667,0.015258472590973238,0.013743262449384508,0.006300778511604044
2009-05-21,-0.01699697763939645,-0.016528047409829383,-0.0049893323380478805,0.002059608824113157,0.002185664383428154,-0.015006076268709534,-0.019984922031028862,0.0038989842621683923
2009-05-22,-0.0014434834968594101,-0.007472021476867097,-0.0027248204883155713,0.003398843757824288,0.0016291824879108852,0.007480693096366675,0.007368818829626367,-0.0006212538956200664
2009-05-26,0.02683184714954212,0.04749971737573966,0.0012881028190128152,0.0022942229157858485,0.0025985639855881093,0.008200215468799676,-0.009110152461080823,0.000482218754453978
2009-05-27,-0.018613079232791208,-0.020887170109222475,-0.003948834405878898,0.003920235288434659,0.004537316519839463,0.005942542608722512,0.019685784592087696,0.0011144678270016417
2009-05-28,0.014734331196616157,0.004794816943727742,0.005364224485704394,0.003814243915438942,0.0020460818818803794,-0.011425121511325798,0.010024132170039168,0.0006668051967384514
2009-05-29,0.013694397434395711,0.019047116015544985,0.014274683852140146,0.0049833703291273235,0.005124023192947025,0.018352311819229028,0.014939480662693239,0.00010847734992935898
2009-06-01,0.026980936234303643,0.039367739903394705,-0.008354118226028051,0.004802726804095547,0.003507202861979808,0.02363908267605952,0.03762675910596025,0.001437032264956395
2009-06-02,0.002021377718287587,0.010163470962470722,0.009461163411192963,0.008832899721575638,0.00604135367064762,0.009573955281990232,-0.008252203288415805,0.0051348012758365424
2009-06-03,-0.014595417128077326,-0.007528347598903418,0.007707213319329442,0.003624926026534636,0.004264932007871813,-0.017159311276958245,-0.01429128068477481,0.00484615069773775
2009-06-04,0.011725112133172733,0.017158621111857064,-0.006488339825238554,0.002600231532405628,0.0031504596520632866,-0.006831091180866999,-0.0031368748565454574,0.0007030778444689911
2009-06-05,-0.0023302735546965048,-0.00248081552813717,-0.005992418415427303,0.002699601444583477,0.0036304936340738614,-0.005335400267898693,0.006651657797789756,-0.0008364007966340514
2009-06-08,-0.0017634658917277113,-0.010507937046653093,0.0013153405655002004,0.0029093700729494465,0.004124292017398501,-0.012944763461116504,-0.018692182575988703,0.00032481824058105957
2009-06-09,0.004506146961616997,0.0059909906476520725,0.003158439360788412,0.003315859789566389,0.0023871257261101064,0.010615792620299436,-0.0013855616704435691,-0.00019713416655864346
2009-06-10,-0.0031892632665976306,-0.008004818802421543,-0.0008530169183685876,0.00360437444851458,0.00497428914299225,0.01426610340460055,0.023276018568946455,0.0005922400334799072
2009-06-11,0.006013362595248761,0.0045330777191783245,0.0065463789273627615,0.0034937398646910367,0.004368082065496548,0.011448269673675737,0.0024077148251873126,0.0020411721645503533
2009-06-12,0.0006523283476349562,0.0014275395377127964,0.004679354611213382,0.003984254142668453,0.0034620194291981043,-0.003792611431064019,-0.0010619066280671552,0.0005955372634121048
2009-06-15,-0.023959856697385318,-0.02848351748473421,0.005319199392904483,0.001452686323769159,0.001712759753215165,-0.02756215213358082,-0.025626747997317123,0.003057116171312657
2009-06-16,-0.013193621398361444,-0.01579055341181068,0.0029297773416399053,-0.0014523394988811278,0.0009928052263228349,-0.004426264537989555,-0.006896641296724515,0.00012196926088048343
2009-06-17,-0.0016328416063304818,0.006523167567588972,0.000876718450483871,-0.0080497299126977,-0.0021428221580055418,-0.011904396884773405,-0.020415102729424706,-0.0009629203150756105
2009-06-18,0.00788385248605894,0.004839959844505914,-0.008337685669485229,-0.006583039786157929,-0.0022517271422084484,0.0033591149934446562,-0.007075912525700168,-0.004384730575953677
2009-06-19,0.003321284363017929,0.006359387850036091,0.004862084920308929,0.0015117523087768703,-4.9194743541702834e-05,0.009618358384363201,0.009075996342709614,-0.002595325317682029
2009-06-22,-0.031087680907146753,-0.03884358610789829,0.005587306902744338,-0.0021257629970756753,-0.0010392900849265363,-0.01882370960330826,-0.01864165123189465,6.841399746781995e-05
2009-06-23,0.001901249979468167,-0.006164685160722216,0.0026605802034775916,-0.002037203124188869,-0.0010280592457616589,-0.004893773122492617,-0.01732565718009993,-0.002944127637707239
2009-06-24,0.007340555029571316,0.010572331037693283,-0.00254768354928514,-0.0002995671523721155,0.000684024033276831,0.01893407584611162,0.024982037251975786,-0.0023221038873108
2009-06-25,0.02152959174539637,0.02875055308952268,0.006340630686401338,0.002000703386302538,0.0012685822669442626,-0.008344302550246652,0.011350768401186428,0.0026425124971807268
2009-06-26,-0.0006731203909674521,0.007944192294624397,0.001584490632864144,0.0015132006611522364,0.0009348553434362916,0.01363865709295542,0.015595425341899727,0.0026784392517309463
2009-06-29,0.008866064435901988,-0.005079673123911221,0.00022043085799383633,0.0026427590547575264,0.0020031460453227012,0.006210656905239809,0.0036224275514489257,0.00418146251375795
2009-06-30,-0.00786962962962956,-0.004569000127297551,-0.0003035344316782984,0.0033152501506932275,0.002275096584289038,-0.005152481486837224,-0.004420149605063539,0.003892462631478022
2009-07-01,0.004642958113828088,0.018062807654018798,-2.9664667113071808e-05,0.002842156341705815,0.0012175647481353913,0.014091618470577272,0.015460396689872757,0.0014642192826828104
2009-07-02,-0.02907264792963904,-0.03913516521954219,0.0034929727553942858,0.002040056717476091,0.00218772916157417,-0.022955989076479555,-0.00896425938142742,0.0024385852844250877
2009-07-06,0.0013042732809718238,-0.006405718285158013,0.00015882483533502523,-0.0012576257935336121,0.0009634263832485335,-0.014739605451106197,-0.019317618189886865,0.000488849121471624
2009-07-07,-0.019976883891496988,-0.019782319589819908,0.002770879396329695,0.0006694531028621498,0.001169619142766587,-0.002805510712662329,-0.0008251923230494507,-3.155199447824053e-05
2009-07-08,-0.002028009409963727,-0.00943926121415628,0.008634710147691571,-0.002254795422446665,0.000498941270961506,-0.016369608952596426,-0.015012254901960786,1.568736227897105e-05
2009-07-09,0.00403716610531224,-0.0008672394060244004,-0.006987300921516892,-0.0018536782653120198,8.514261387837507e-05,0.00761394958654571,0.0031104199066873672,-0.0007032462882591295
2009-07-10,-0.0038693954484781967,0.003565862035149525,0.006451921900642477,0.0003909727936250995,0.0009790567001530803,-0.0073423301987027845,-0.007724974721941336,0.0007383484897838244
2009-07-13,0.02438185739739307,0.025652007584578085,-0.0012911711300556128,-0.0011067311638085497,0.0007836942984720263,0.004025816346092448,-0.017621803755332732,0.0010490396162636806
2009-07-14,0.005785603124713878,0.006490794909530306,-0.004446291723812168,0.0017926501344487367,0.0012990639455121578,0.016516038696537727,0.022861489523546163,0.0009475089649200186
2009-07-15,0.029647518552453622,0.03851839618461428,-0.005173121679941106,0.0032983966029001,0.001867255134951673,0.025326362583351525,0.03579058384488487,0.0017864833905254507
2009-07-16,0.009295436553538039,0.012372949396964206,0.004579798688256753,0.0005272824429101153,0.001664084813864486,0.007762884709330731,0.009607727955094347,0.001333122363655903
2009-07-17,-0.00048462531067605674,-0.00536951578576339,-0.0013669258190303069,0.003842888975347458,0.0008215983713020236,0.003635675061541388,0.011985880710102093,0.0009119207299339571
2009-07-20,0.01215266283711447,0.014905107295972053,0.006364992081316467,0.005603972989590034,0.0015814857515377145,0.014346628429115826,0.031098277712475086,0.002849857985502524
2009-07-21,0.0035764374527453846,-0.003286795696802569,0.008027062701343901,0.006755265287817114,0.0035617643690977197,0.014917488802583145,0.004262595722534845,0.0038513224852709804
2009-07-22,-0.0002357902808395318,0.006612404207720468,-0.003607079512950251,0.002335253275792981,0.001735527263992287,0.002191905344876899,-0.004824420699356069,0.002384333344128242
2009-07-23,0.023561579745631667,0.032438178317300226,-0.0062953696193110975,0.005492941119282335,0.0025298395170525456,0.01367127496159748,0.019292046370342986,0.0024864715474506305
2009-07-24,0.00360424491630984,0.0047925429789978935,0.004099247109933035,0.005005386963548242,0.004682146252788177,0.0010896311851000817,0.001946211577526169,0.003051294536359661
2009-07-27,0.002971596243693364,0.00440867586569027,-0.00019765178224617763,0.00540823777004662,0.003779446950849197,0.006573920565126512,0.012079493996673518,0.002008451140523171
2009-07-28,-0.0027096891859952343,0.001935078655683098,0.003290263467474741,0.00409929206473425,0.00266233419706019,-0.0033943942366909674,0.003514622268071088,0.0030136087271794842
2009-07-29,-0.005154187077210048,-0.006473435903382119,0.004262972395197684,0.004254435674634349,0.0029391240582383737,-0.003341285352954748,-0.016913900476936083,0.0009663638657055884
2009-07-30,0.012042475047503887,0.01718532026441766,0.006023243315485205,0.005825913963553253,0.004764291400100262,0.017216642754662947,0.013496425271144252,0.0006547294832046635
2009-07-31,0.0006431487972005101,-0.0019487306359459167,0.010255824654907597,0.006447536896017292,0.004577384200982415,0.010269967609557007,0.012572881925282609,0.0023472964979625033
2009-08-03,0.016253611913758625,0.016284901349351344,-0.004883922895794757,0.005334900156849676,0.002839066963425285,0.024680791356812115,0.024537333238548786,0.0031416664157348784
2009-08-04,0.0033372520071812684,0.008761386975103314,0.0007394453316538208,0.004001172211917314,0.0025455964676208698,-0.0023552287447451414,-0.004752928659812916,0.006318514112371831
2009-08-05,-0.0026667344855272335,-0.008315593051065662,-0.0018756233581973536,0.0026120399285545215,0.0015978524862585441,-0.0070480530353982385,-0.007064674304571139,0.003471311493677076
2009-08-06,-0.0059488031357807225,-0.014790040089118328,0.004319000279789265,0.003035305482406603,0.002395855691752713,0.003932626981000498,0.0011468158307392784,0.0028249808533060694
2009-08-07,0.014145619255632624,0.026507393950697233,-0.004103678849153747,0.0026929996850197924,0.0040684283019085665,-0.0050806851352094284,-0.0030273985412381244,0.00014309985286264926
2009-08-10,-0.0034798508325623034,-0.0009189394111449589,0.006796916509820505,0.004203809085227439,0.002541830694478886,-0.002006670449355874,0.002168993938541197,0.0010797383078173795
2009-08-11,-0.012686158543439796,-0.01705623451360705,0.002943932234772184,7.206310107177316e-05,0.0015810231231818683,-0.005588373963446691,-0.011558529680151586,0.0004956436783056795
2009-08-12,0.011442496451191664,0.017884113506214883,-0.002200632096453159,-0.004636271330778596,-1.1480199526014978e-05,0.005591889668251637,-0.005515445614865611,-0.0015249691375294194
2009-08-13,0.007184356730455033,0.005272889970148631,0.006573441887019582,-0.0009098552293641538,0.00048791408120041346,0.015739405369425308,0.018328096734266275,0.0003781200009811414
2009-08-14,-0.008979029702363417,-0.019633546538616042,0.0013985633646327322,-0.0004380504449669198,0.00024096938541329216,-0.0044438680082460325,-0.003389275863680985,0.001366165807307862
2009-08-17,-0.024885585605250227,-0.02786861407067953,0.0018288942006874365,-0.005171590029161233,-0.0022943936491184314,-0.029840307728173476,-0.03859324061261338,0.0006608975148076901
2009-08-18,0.010526512148486544,0.015040652631156615,-0.0025375220795399445,-0.0016329072207289519,-0.001264818498545539,0.010021838844873399,0.006537940792603392,-0.0020556360671185603
2009-08-19,0.006800586282900145,0.009379504192830623,0.003312106715057883,-0.000169197720807146,-0.0005238374837380766,0.0036596715392311907,-0.0028235921424157873,0.0012257403776656517
2009-08-20,0.010797540163035801,0.012520364287049723,0.0014322402758568664,9.622675004106185e-05,0.0006220230724482967,0.013483741424507922,0.017329800938191253,0.002020956454544365
2009-08-21,0.018405887271876198,0.022571688322193362,-0.005952601089065368,0.0007564685526399995,0.0014504849339511683,0.013627670844626572,0.010022457951070374,0.0009249409565212918
2009-08-24,-0.0009475667838657609,-0.0021942759663156064,0.005288581406338366,0.0033203095861300547,0.0018507129843035042,0.014652486986501234,0.01875790942744615,0.00511180765170538
2009-08-25,0.0024371285028153,0.005137555860794896,0.0034920748901476895,0.0020751412616064613,0.001026911978153855,0.002648723128168884,-0.003610527415628617,0.0016699095424896893
2009-08-26,7.469681097971304e-05,0.001373414400790196,0.0014944622330403945,0.0010222318949542064,0.000991472192930054,-0.0060306066630198,-0.007433644816256191,0.0005441441350406695
2009-08-27,0.0028560504343650983,-0.0004212191726639114,-0.0005468769752152713,0.0013473093343172593,0.0008988841241033274,-0.0045571081491025955,-0.009261867868713858,0.0006436631164201678
2009-08-28,-0.0014452378967977353,-0.006708086876234476,0.0016453781207605989,0.0018027679725769463,0.0009495589699000107,0.016329667810597526,0.00885081576795943,6.59397593198996e-05
2009-08-31,-0.008685753659168904,-0.013427448491610816,0.0023717771693387846,0.0007996059436830016,0.00043432542403887275,-0.00559900756927445,-0.014093439503910954,0.0004630617041074814
2009-09-01,-0.022007649382406513,-0.024493463223970502,0.0006972519073098482,-0.0003806167632155466,-0.00029704101450933607,-0.013822825006504447,0.0031567912705787737,3.934118643922346e-05
2009-09-02,-0.003344751158573245,-0.003990617479513792,0.0046053337361768865,0.0006203789563519191,-0.0003942676906197873,-0.010952139353965884,-0.01314555105627535,-8.775765572066607e-05
2009-09-03,0.009128769499948453,0.011969444004663377,-0.0017102296687525609,0.0010743287905352616,0.0004058557554347253,-0.00040354021038802035,0.011972949557181423,0.0009568441594929311
2009-09-04,0.013204121142803116,0.014254602344951461,-0.00524044541057167,0.0005652605605419581,0.0007256728186959549,0.006602940874598673,0.01466129204865707,0.0016367205924443518
